2025-12-09 16:40:20 - trend_detector - INFO - EURCHFm: ✅ TREND SIGNAL = LONG (SMA20=0.93902 > SMA50=0.93894, diff=0.0088%, RSI=52.4)
2025-12-09 16:40:20 - trend_detector - INFO - GBPAUDm: ✅ TREND SIGNAL = LONG (SMA20=2.00863 > SMA50=2.00846, diff=0.0085%, RSI=39.4)
2025-12-09 16:40:20 - trend_detector - INFO - EURCADm: ✅ TREND SIGNAL = SHORT (SMA20=1.61124 < SMA50=1.61127, diff=-0.0020%, RSI=57.3)
2025-12-09 16:40:20 - trend_detector - INFO - DXYm: ✅ TREND SIGNAL = SHORT (SMA20=99.04305 < SMA50=99.04888, diff=-0.0059%, RSI=47.4)
2025-12-09 16:40:21 - trend_detector - INFO - EURAUDm: ✅ TREND SIGNAL = LONG (SMA20=1.75385 > SMA50=1.75378, diff=0.0044%, RSI=52.3)
2025-12-09 16:40:21 - trend_detector - INFO - CADJPYm: ✅ TREND SIGNAL = LONG (SMA20=112.77265 > SMA50=112.76254, diff=0.0090%, RSI=37.7)
2025-12-09 16:40:21 - trend_detector - INFO - NZDJPYm: ✅ TREND SIGNAL = LONG (SMA20=90.35385 > SMA50=90.33646, diff=0.0193%, RSI=52.2)
2025-12-09 16:40:21 - trend_detector - INFO - XAGUSDm: ✅ TREND SIGNAL = LONG (SMA20=58.55145 > SMA50=58.54594, diff=0.0094%, RSI=38.7)
2025-12-09 16:40:21 - trend_detector - INFO - GBPCADm: ✅ TREND SIGNAL = LONG (SMA20=1.84516 > SMA50=1.84512, diff=0.0020%, RSI=46.9)
2025-12-09 16:40:21 - trend_detector - INFO - EURNZDm: ✅ TREND SIGNAL = SHORT (SMA20=2.01079 < SMA50=2.01104, diff=-0.0122%, RSI=45.2)
2025-12-09 16:40:21 - trend_detector - INFO - GBPNZDm: ✅ TREND SIGNAL = SHORT (SMA20=2.30284 < SMA50=2.30301, diff=-0.0076%, RSI=35.1)
2025-12-09 16:40:21 - trend_detector - INFO - XPTUSDm: ✅ TREND SIGNAL = LONG (SMA20=1645.48750 > SMA50=1641.83680, diff=0.2224%, RSI=45.7)
